"TripID","cone_ID","abs_SPL_2000dB","birdID","Sex","Trip_state","WindSp","relDir","abs_SPL_2000dBsc","pointID"
201301.1,0,67.4753756580294,"201301_Interp","F","Travel",8.349335,157.72222,-0.622732336234928,"201301.1.701"
201301.1,0,68.7011715752461,"201301_Interp","F","Travel",8.349335,142.27778,-0.0568656058323889,"201301.1.701"
201301.1,0,66.6197492665762,"201301_Interp","F","Travel",8.349335,82.27778,-1.0177169350392,"201301.1.701"
201301.1,0,64.7716986827184,"201301_Interp","F","Travel",8.349335,22.27778,-1.87083638732178,"201301.1.701"
201301.1,0,63.3847650554455,"201301_Interp","F","Travel",8.349335,37.72222,-2.51108945549341,"201301.1.701"
201301.1,1,63.7387768057226,"201301_Interp","F","Travel",8.677873,92.52318,-2.34766627155245,"201301.1.722"
201301.1,0,67.3224992381779,"201301_Interp","F","Travel",8.677873,152.52318,-0.693304997345959,"201301.1.722"
201301.1,0,68.4510669951151,"201301_Interp","F","Travel",8.677873,147.47682,-0.172321905718569,"201301.1.722"
201301.1,0,66.3874368710224,"201301_Interp","F","Travel",8.677873,87.47682,-1.1249597915846,"201301.1.722"
201301.1,0,64.7480487909469,"201301_Interp","F","Travel",8.677873,27.47682,-1.88175393627356,"201301.1.722"
201301.1,0,63.3789489936149,"201301_Interp","F","Travel",8.677873,32.52318,-2.51377433626816,"201301.1.722"
201301.1,1,68.1811327971539,"201301_Interp","F","Travel",8.964299,33.38933,-0.296932193515064,"201301.1.727"
201301.1,0,65.8485590514534,"201301_Interp","F","Travel",8.964299,93.38933,-1.37372308534589,"201301.1.727"
201301.1,0,64.4885480847601,"201301_Interp","F","Travel",8.964299,153.38933,-2.00154778946284,"201301.1.727"
201301.1,0,63.2729606441153,"201301_Interp","F","Travel",8.964299,146.61067,-2.56270195949624,"201301.1.727"
201301.1,0,64.2062069041652,"201301_Interp","F","Travel",8.964299,86.61067,-2.13188553857527,"201301.1.727"
201301.1,0,67.5941341872244,"201301_Interp","F","Travel",8.964299,26.61067,-0.567909588272467,"201301.1.727"
201301.1,1,66.2795732670681,"201301_Interp","F","Travel",5.252944,104.9019,-1.1747530924447,"201301.1.736"
201301.1,0,64.7096974503744,"201301_Interp","F","Travel",5.252944,164.9019,-1.89945814575208,"201301.1.736"
201301.1,0,63.6523074948955,"201301_Interp","F","Travel",5.252944,135.0981,-2.38758328017571,"201301.1.736"
201301.1,0,63.6376899239446,"201301_Interp","F","Travel",5.252944,75.0981,-2.39433121999525,"201301.1.736"
201301.1,0,67.1887392821799,"201301_Interp","F","Travel",5.252944,15.0981,-0.755052885306983,"201301.1.736"
201301.1,0,68.5291493311711,"201301_Interp","F","Travel",5.252944,44.9019,-0.136276593782366,"201301.1.736"
201301.1,1,64.2393802923168,"201301_Interp","F","Travel",5.571088,78.06584,-2.11657163809146,"201301.1.767"
201301.1,0,65.2175853627319,"201301_Interp","F","Travel",5.571088,138.06584,-1.66500078760614,"201301.1.767"
201301.1,0,67.5678945494158,"201301_Interp","F","Travel",5.571088,161.93416,-0.58002264709829,"201301.1.767"
