"","X.5","ID","step","angle","X.4","X.3","X.2","X.1","X","BirdId","TripID","Ring","Sex","Year","DateTime","DistTrav","WindU","WindV","WindSp","WindDir","SpeedKmH","Flying","Bearing","Dev.wind","Dev.wind2","Wind_sp_f","LoD","Dist_cro_shelf","x","y","State","Longitude","Latitude","Dist_col","max_dist"
"77",25060,201313.2,0.229911054862382,0.182321023723238,98501,98501,93154,98613,98613,"201313","201313.2","BS5682","M",2013,2013-02-03 03:42:21,0.229453,1.18592,-8.203598,8.288874,171.7742,0.9178119,"No",79.0127,92.76155,92.76155,-0.3993539,"L",139.6215,48.11371,-47.43188,"Rest",48.11371,-47.43188,300.55471465412,779.844617614902
"78",25061,201313.2,0.209563659251753,-0.0294413097501608,98502,98502,93155,98614,98614,"201313","201313.2","BS5682","M",2013,2013-02-03 03:57:21,0.2095833,1.18592,-8.203598,8.288874,171.7742,0.8383331,"No",80.42518,91.34907,91.34907,-0.1951499,"L",139.4378,48.1167,-47.43148,"Rest",48.1167,-47.43148,300.328633759943,779.844617614902
"79",25062,201313.2,0.117343272990447,0.0157997967351216,98503,98503,93156,98615,98615,"201313","201313.2","BS5682","M",2013,2013-02-03 04:12:21,0.1175051,1.18592,-8.203598,8.288874,171.7742,0.4700203,"No",79.82295,91.9513,91.9513,-0.2822367,"L",139.2742,48.11944,-47.43117,"Rest",48.11944,-47.43117,300.12373161958,779.844617614902
"80",25063,201313.2,0.146732460002525,-2.27985106414408,98504,98504,93157,98616,98616,"201313","201313.2","BS5682","M",2013,2013-02-03 04:27:21,0.1466261,1.18592,-8.203598,8.288874,171.7742,0.5865044,"No",-149.6902,-38.53551,38.53551,6.483741,"L",139.1816,48.12097,-47.43098,"Search",48.12097,-47.43098,300.00863943479,779.844617614902
"81",25064,201313.2,5.48074449272423,-0.360472624552825,98505,98505,93226,98617,98617,"201313","201313.2","BS5682","M",2013,2013-02-03 04:42:21,5.480974,0.6232902,-9.014763,9.036285,176.0448,21.9239,"Yes",-129.0924,-54.86279,54.86279,5.200711,"L",139.3254,48.11999,-47.43212,"Search",48.11999,-47.43212,300.123274407917,779.844617614902
"82",25065,201313.2,14.0030169526947,-0.125760721861924,98506,98506,93227,98618,98618,"201313","201313.2","BS5682","M",2013,2013-02-03 04:57:21,14.00339,0.6757765,-8.939736,8.965242,175.6771,56.01356,"Yes",-121.8845,-62.43843,62.43843,4.148231,"L",144.7385,48.06357,-47.46319,"Travel",48.06357,-47.46319,305.337280829203,779.844617614902
"83",25066,201313.2,6.04691125836371,0.128668315625526,98507,98507,93228,98619,98619,"201313","201313.2","BS5682","M",2013,2013-02-03 05:12:21,6.047134,0.6757765,-8.939736,8.965242,175.6771,24.18853,"Yes",-129.2607,-55.06216,55.06216,5.134281,"L",158.2456,47.90567,-47.52961,"Travel",47.90567,-47.52961,319.102353344529,779.844617614902
"84",25067,201313.2,0.064310914232116,2.35249888378022,98508,98508,93229,98620,98620,"201313","201313.2","BS5682","M",2013,2013-02-03 05:27:21,0.06436552,1.149794,-8.769847,8.844899,172.5307,0.2574621,"No",95.81584,76.71485,76.71485,2.032536,"L",164.2466,47.84345,-47.56401,"Search",47.84345,-47.56401,324.869441319943,779.844617614902
"85",25068,201313.2,0.0661005721090857,-0.293310206954607,98509,98509,93298,98621,98621,"201313","201313.2","BS5682","M",2013,2013-02-03 05:42:21,0.06577795,0.8638309,-9.458966,9.498329,174.782,0.2631118,"No",112.5824,62.19956,62.19956,4.429958,"L",164.207,47.8443,-47.56407,"Search",47.8443,-47.56407,324.812776508812,779.844617614902
"86",25069,201313.2,0.0822866783197913,-0.222726274944151,98510,98510,93299,98622,98622,"201313","201313.2","BS5682","M",2013,2013-02-03 05:57:21,0.0823805,0.8638309,-9.458966,9.498329,174.782,0.329522,"No",125.3823,49.39968,49.39968,6.181308,"L",164.1831,47.84511,-47.5643,"Search",47.84511,-47.5643,324.766011528572,779.844617614902
"87",25070,201313.2,0.112649755740878,-0.228260877007929,98511,98511,93300,98623,98623,"201313","201313.2","BS5682","M",2013,2013-02-03 06:12:21,0.112714,0.8638309,-9.458966,9.498329,174.782,0.4508561,"No",138.968,35.81395,35.81395,7.702398,"L",164.1712,47.846,-47.56473,"Rest",47.846,-47.56473,324.722057320399,779.844617614902
"88",25071,201313.2,0.191375069488572,0.228293008501629,98512,98512,93301,98624,98624,"201313","201313.2","BS5682","M",2013,2013-02-03 06:27:21,0.1914158,0.8638309,-9.458966,9.498329,174.782,0.7656632,"No",125.3012,49.48075,49.48075,6.171097,"L",164.1805,47.84699,-47.56549,"Rest",47.84699,-47.56549,324.684983991168,779.844617614902
"89",25072,201313.2,0.18388653323744,-0.209655720846402,98513,98513,93366,98625,98625,"201313","201313.2","BS5682","M",2013,2013-02-03 06:42:21,0.1842496,0.7226309,-10.1837,10.20931,175.9411,0.7369982,"No",137.7953,38.14578,38.14578,8.029026,"L",164.153,47.84906,-47.56649,"Rest",47.84906,-47.56649,324.582868319292,779.844617614902
"90",25073,201313.2,0.21414961360753,0.0886927967701894,98514,98514,93367,98626,98626,"201313","201313.2","BS5682","M",2013,2013-02-03 06:57:21,0.2140814,0.7226309,-10.1837,10.20931,175.9411,0.8563255,"No",132.4068,43.53435,43.53435,7.401356,"L",164.1651,47.85071,-47.56771,"Rest",47.85071,-47.56771,324.519296813817,779.844617614902
"91",25074,201313.2,0.230948169225573,0.0270537215830355,98515,98515,93368,98627,98627,"201313","201313.2","BS5682","M",2013,2013-02-03 07:12:21,0.2312315,0.7226309,-10.1837,10.20931,175.9411,0.9249258,"No",130.7403,45.20078,45.20078,7.193729,"L",164.1606,47.85281,-47.56901,"Rest",47.85281,-47.56901,324.427895437678,779.844617614902
"92",25075,201313.2,9.81690258369924,-1.75073005330347,98516,98516,93369,98628,98628,"201313","201313.2","BS5682","M",2013,2013-02-03 07:27:21,9.817121,0.7226309,-10.1837,10.20931,175.9411,39.26848,"Yes",-128.7901,-55.26878,55.26878,5.816523,"L",164.1498,47.85513,-47.57037,"Search",47.85513,-47.57037,324.323852345884,779.844617614902
"93",25076,201313.2,15.8515799587413,-0.280564268679204,98517,98517,93434,98629,98629,"201313","201313.2","BS5682","M",2013,2013-02-03 07:42:21,15.85189,0.3295876,-10.99425,10.99919,178.2829,63.40757,"Yes",-112.7163,-69.00079,69.00079,3.941615,"L",173.8818,47.75333,-47.62564,"Travel",47.75333,-47.62564,333.736263315952,779.844617614902
"94",25077,201313.2,6.95132521185173,-0.0756766783713971,98518,98518,93435,98630,98630,"201313","201313.2","BS5682","M",2013,2013-02-03 07:57:21,6.9514,0.3295876,-10.99425,10.99919,178.2829,27.8056,"Yes",-108.3834,-73.33372,73.33372,3.154531,"L",188.5453,47.55859,-47.68053,"Travel",47.55859,-47.68053,349.566614060532,779.844617614902
"95",25078,201313.2,0.516361868760173,2.47819994286216,98519,98519,93436,98631,98631,"201313","201313.2","BS5682","M",2013,2013-02-03 08:12:21,0.5158767,0.4335726,-10.97276,10.98133,177.7372,2.063507,"No",109.6281,68.10912,68.10912,4.094279,"L",194.8374,47.4707,-47.70021,"Search",47.4707,-47.70021,356.490338283435,779.844617614902
"96",25079,201313.2,0.532988123025117,0.0133066237782512,98520,98520,93437,98632,98632,"201313","201313.2","BS5682","M",2013,2013-02-03 08:27:21,0.5336184,0.4335726,-10.97276,10.98133,177.7372,2.134474,"No",108.7981,68.93917,68.93917,3.946238,"L",194.6006,47.47718,-47.70177,"Rest",47.47718,-47.70177,356.107648092703,779.844617614902
"97",25080,201313.2,0.56184010960032,0.0195712378061405,98521,98521,93502,98633,98633,"201313","201313.2","BS5682","M",2013,2013-02-03 08:42:21,0.5615439,0.2258486,-11.5748,11.57701,178.8822,2.246176,"No",107.8385,71.04365,71.04365,3.760765,"L",194.351,47.4839,-47.70332,"Rest",47.4839,-47.70332,355.708296897795,779.844617614902
"98",25081,201313.2,3.12558809202317,-2.63540840208902,98522,98522,93503,98634,98634,"201313","201313.2","BS5682","M",2013,2013-02-03 08:57:21,3.125413,0.132664,-11.56683,11.56759,179.3429,12.50165,"Yes",-101.2456,-79.41148,79.41148,2.125595,"L",194.0795,47.49103,-47.70486,"Search",47.49103,-47.70486,355.280544581317,779.844617614902
"99",25082,201313.2,13.0235802127482,0.0604516680182619,98523,98523,93504,98635,98635,"201313","201313.2","BS5682","M",2013,2013-02-03 09:12:21,13.02339,0.2258486,-11.5748,11.57701,178.8822,52.09356,"Yes",-104.7198,-76.398,76.398,2.722635,"L",196.7313,47.45018,-47.71034,"Travel",47.45018,-47.71034,358.341308807199,779.844617614902
"100",25083,201313.2,17.1014791347533,0.00470649654742898,98524,98524,93505,98636,98636,"201313","201313.2","BS5682","M",2013,2013-02-03 09:27:21,17.1015,0.2258486,-11.5748,11.57701,178.8822,68.40602,"Yes",-104.9905,-76.12733,76.12733,2.775761,"L",208.2951,47.28223,-47.73998,"Travel",47.28223,-47.73998,371.23199325157,779.844617614902
"101",25084,201313.2,17.3777311200323,-0.0308872316570849,98525,98525,93566,98637,98637,"201313","201313.2","BS5682","M",2013,2013-02-03 09:42:21,17.37794,0.8653665,-11.77326,11.80502,175.7962,69.51175,"Yes",-103.2207,-80.98313,80.98313,1.850145,"L",223.3901,47.0618,-47.77955,"Travel",47.0618,-47.77955,388.184470038888,779.844617614902
"102",25085,201313.2,12.4463135834582,0.0321813494289959,98526,98526,93567,98638,98638,"201313","201313.2","BS5682","M",2013,2013-02-03 09:57:21,12.44645,1.140813,-11.40192,11.45885,174.2863,49.7858,"Yes",-105.0622,-80.65145,80.65145,1.861374,"L",238.7646,46.83591,-47.81507,"Travel",46.83591,-47.81507,405.359457643205,779.844617614902
"103",25086,201313.2,6.77179717921726,0.0651191297855057,98527,98527,93568,98639,98639,"201313","201313.2","BS5682","M",2013,2013-02-03 10:12:21,6.772093,1.140813,-11.40192,11.45885,174.2863,27.08837,"Yes",-108.7889,-76.92473,76.92473,2.592344,"L",250.116,46.67534,-47.84405,"Travel",46.67534,-47.84405,417.721253436046,779.844617614902
"104",25087,201313.2,0.384356141715124,1.85444633361576,98528,98528,93569,98640,98640,"201313","201313.2","BS5682","M",2013,2013-02-03 10:27:21,0.3856067,1.663272,-10.73051,10.85865,171.189,1.542427,"No",144.9331,26.25592,26.25592,9.738329,"L",256.4974,46.58966,-47.86364,"Search",46.58966,-47.86364,424.479318410313,779.844617614902
"105",25088,201313.2,0.393139471812199,0.185700830264628,98529,98529,93630,98641,98641,"201313","201313.2","BS5682","M",2013,2013-02-03 10:42:21,0.3923271,2.135387,-10.53648,10.75069,168.5433,1.569308,"No",134.3093,34.23393,34.23393,8.888107,"L",256.517,46.59261,-47.86647,"Rest",46.59261,-47.86647,424.384454275876,779.844617614902
"106",25089,201313.2,0.389253517105256,0.0413270643847659,98530,98530,93631,98642,98642,"201313","201313.2","BS5682","M",2013,2013-02-03 10:57:21,0.3896586,2.135387,-10.53648,10.75069,168.5433,1.558634,"No",131.947,36.59629,36.59629,8.631257,"L",256.4649,46.59637,-47.86894,"Rest",46.59637,-47.86894,424.219174876488,779.844617614902
"107",25090,201313.2,0.408515804970751,0.04160488566078,98531,98531,93632,98643,98643,"201313","201313.2","BS5682","M",2013,2013-02-03 11:12:21,0.4092511,2.135387,-10.53648,10.75069,168.5433,1.637004,"No",129.6602,38.88302,38.88302,8.368651,"L",256.3979,46.60024,-47.87128,"Rest",46.60024,-47.87128,424.041405196385,779.844617614902
"108",25091,201313.2,0.413869419285928,0.0243808041775413,98532,98532,93633,98644,98644,"201313","201313.2","BS5682","M",2013,2013-02-03 11:27:21,0.4143942,2.135387,-10.53648,10.75069,168.5433,1.657577,"No",128.0916,40.45169,40.45169,8.180773,"L",256.3116,46.60445,-47.87362,"Rest",46.60445,-47.87362,423.840222293842,779.844617614902
"109",25092,201313.2,0.403266600057501,0.000377974800345169,98533,98533,93694,98645,98645,"201313","201313.2","BS5682","M",2013,2013-02-03 11:42:21,0.4033048,3.202077,-9.65268,10.16993,161.6478,1.613219,"No",128.0957,33.55213,33.55213,8.475452,"L",256.215,46.6088,-47.87592,"Rest",46.6088,-47.87592,423.628015042715,779.844617614902
"110",25093,201313.2,0.401614691509318,-0.0245905299484089,98534,98534,93695,98646,98646,"201313","201313.2","BS5682","M",2013,2013-02-03 11:57:21,0.4015264,3.202077,-9.65268,10.16993,161.6478,1.606105,"No",129.5476,32.10022,32.10022,8.615152,"L",256.1214,46.61304,-47.87816,"Rest",46.61304,-47.87816,423.421418969339,779.844617614902
"111",25094,201313.2,0.394980239901154,-0.122599465380523,98535,98535,93696,98647,98647,"201313","201313.2","BS5682","M",2013,2013-02-03 12:12:21,0.395676,3.202077,-9.65268,10.16993,161.6478,1.582704,"No",136.6426,25.00521,25.00521,9.216699,"L",256.0384,46.61718,-47.88046,"Rest",46.61718,-47.88046,423.22450180221,779.844617614902
"112",25095,201313.2,0.39546407518294,-0.0319744808806047,98536,98536,93697,98648,98648,"201313","201313.2","BS5682","M",2013,2013-02-03 12:27:21,0.3957253,3.202077,-9.65268,10.16993,161.6478,1.582901,"No",138.4182,23.2296,23.2296,9.345474,"L",256.0052,46.62081,-47.88304,"Rest",46.62081,-47.88304,423.074639023572,779.844617614902
"113",25096,201313.2,0.387784289828804,0.0415180389453054,98537,98537,93758,98649,98649,"201313","201313.2","BS5682","M",2013,2013-02-03 12:42:21,0.3877244,3.53324,-8.927329,9.601093,158.4074,1.550898,"No",136.0352,22.37224,22.37224,8.878424,"L",255.9852,46.62432,-47.8857,"Rest",46.62432,-47.8857,422.93668648672,779.844617614902
"114",25097,201313.2,0.403557015862084,0.0243337990794102,98538,98538,93759,98650,98650,"201313","201313.2","BS5682","M",2013,2013-02-03 12:57:21,0.4040986,3.53324,-8.927329,9.601093,158.4074,1.616394,"No",134.673,23.73443,23.73443,8.789041,"L",255.9502,46.62792,-47.88821,"Rest",46.62792,-47.88821,422.786792890282,779.844617614902
"115",25098,201313.2,0.466700024696705,-0.00706346153292124,98539,98539,93760,98651,98651,"201313","201313.2","BS5682","M",2013,2013-02-03 13:12:21,0.4666138,3.53324,-8.927329,9.601093,158.4074,1.866455,"No",134.9796,23.42779,23.42779,8.809597,"L",255.9046,46.63176,-47.89076,"Rest",46.63176,-47.89076,422.622140594781,779.844617614902
"116",25099,201313.2,6.19144722732307,-1.72518999277641,98540,98540,93761,98652,98652,"201313","201313.2","BS5682","M",2013,2013-02-03 13:27:21,6.191874,3.53324,-8.927329,9.601093,158.4074,24.7675,"Yes",-126.1147,-75.47787,75.47787,2.407512,"L",255.856,46.63617,-47.89373,"Search",46.63617,-47.89373,422.435158093725,779.844617614902
"117",25100,201313.2,12.348585250768,0.044957444794302,98541,98541,93822,98653,98653,"201313","201313.2","BS5682","M",2013,2013-02-03 13:42:21,12.34907,3.153837,-9.062418,9.595525,160.8115,49.39627,"Yes",-128.6901,-70.49848,70.49848,3.203292,"L",262.0358,46.56924,-47.92653,"Travel",46.56924,-47.92653,428.41638248238,779.844617614902
"118",25101,201313.2,5.47735176411819,-0.143270928944689,98542,98542,93823,98654,98654,"201313","201313.2","BS5682","M",2013,2013-02-03 13:57:21,5.47809,3.153837,-9.062418,9.595525,160.8115,21.91236,"Yes",-120.4848,-78.7038,78.7038,1.879583,"L",274.3766,46.44009,-47.99588,"Travel",46.44009,-47.99588,440.212169843823,779.844617614902
"119",25102,201313.2,0.270963108452634,1.52894073147971,98543,98543,93824,98655,98655,"201313","201313.2","BS5682","M",2013,2013-02-03 14:12:21,0.2711815,3.153837,-9.062418,9.595525,160.8115,1.084726,"No",151.8699,8.941552,8.941552,9.478915,"L",279.7937,46.37681,-48.02085,"Search",46.37681,-48.02085,445.6211932606,779.844617614902
"120",25103,201313.2,2.54184175140088,-1.6570243894527,98544,98544,93825,98656,98656,"201313","201313.2","BS5682","M",2013,2013-02-03 14:27:21,2.542087,3.153837,-9.062418,9.595525,160.8115,10.16835,"Yes",-113.1265,-86.06204,86.06204,0.6589852,"L",279.8433,46.37852,-48.023,"Search",46.37852,-48.023,445.592337741477,779.844617614902
"121",25104,201313.2,12.0129603600997,0.0875892817229523,98545,98545,93886,98657,98657,"201313","201313.2","BS5682","M",2013,2013-02-03 14:42:21,12.01282,3.446514,-9.485909,10.09262,160.0324,48.05127,"Yes",-118.1596,-81.80801,81.80801,1.438103,"L",282.2917,46.34718,-48.03198,"Travel",46.34718,-48.03198,448.130121429916,779.844617614902
"122",25105,201313.2,11.9877966089661,-0.0929813094853228,98546,98546,93887,98658,98658,"201313","201313.2","BS5682","M",2013,2013-02-03 14:57:21,11.98771,3.305617,-9.500179,10.05885,160.8145,47.95083,"Yes",-112.8334,-86.35213,86.35213,0.6399874,"L",294.1093,46.20503,-48.08288,"Travel",46.20503,-48.08288,460.058087821372,779.844617614902
"123",25106,201313.2,7.14157844470684,-0.0891095655532489,98547,98547,93888,98659,98659,"201313","201313.2","BS5682","M",2013,2013-02-03 15:12:21,7.141654,3.305617,-9.500179,10.05885,160.8145,28.56662,"Yes",-107.7281,-91.45743,91.45743,-0.2558384,"L",305.688,46.05662,-48.12462,"Travel",46.05662,-48.12462,472.027965866141,779.844617614902
"124",25107,201313.2,8.67396814351784,0.0686166555438521,98548,98548,93889,98660,98660,"201313","201313.2","BS5682","M",2013,2013-02-03 15:27:21,8.674214,3.133704,-9.542097,10.04349,161.8194,34.69685,"Yes",-111.659,-86.52162,86.52162,0.609357,"L",312.4213,45.96521,-48.14414,"Travel",45.96521,-48.14414,479.140582658125,779.844617614902
"125",25108,201313.2,7.70838982537393,-0.0533789433512771,98549,98549,93950,98661,98661,"201313","201313.2","BS5682","M",2013,2013-02-03 15:42:21,7.708327,3.036077,-9.61478,10.08275,162.4754,30.83331,"Yes",-108.6029,-88.92177,88.92177,0.1897322,"L",320.7961,45.85682,-48.17288,"Travel",45.85682,-48.17288,487.802299233332,779.844617614902
"126",25109,201313.2,2.25918589740117,-0.404753959887984,98550,98550,93951,98662,98662,"201313","201313.2","BS5682","M",2013,2013-02-03 15:57:21,2.259422,3.036077,-9.61478,10.08275,162.4754,9.037689,"No",-85.41863,-112.106,112.106,-3.794355,"L",328.1417,45.75855,-48.19495,"Search",45.75855,-48.19495,495.488522278065,779.844617614902
"127",25110,201313.2,11.9410982761523,0.375119117305191,98551,98551,93952,98663,98663,"201313","201313.2","BS5682","M",2013,2013-02-03 16:12:21,11.94125,3.036077,-9.61478,10.08275,162.4754,47.765,"Yes",-106.8993,-90.62531,90.62531,-0.1100375,"L",329.8635,45.72826,-48.19332,"Travel",45.72826,-48.19332,497.513817845922,779.844617614902
"128",25111,201313.2,12.2499085364867,-0.0294712819969448,98552,98552,93953,98664,98664,"201313","201313.2","BS5682","M",2013,2013-02-03 16:27:21,12.25025,2.790266,-9.659056,10.054,163.8873,49.00099,"Yes",-105.2136,-90.8991,90.8991,-0.1577626,"L",341.1892,45.57449,-48.22444,"Travel",45.57449,-48.22444,509.400928490174,779.844617614902
"129",25112,201313.2,12.0619296505801,-0.0137194956674326,98553,98553,94014,98665,98665,"201313","201313.2","BS5682","M",2013,2013-02-03 16:42:21,12.06216,2.302565,-10.43431,10.68535,167.5558,48.24864,"Yes",-104.4278,-88.0164,88.0164,0.3698563,"L",352.7437,45.41531,-48.25324,"Travel",45.41531,-48.25324,521.567029629423,779.844617614902
"130",25113,201313.2,12.433456421296,-0.076991620045072,98554,98554,94015,98666,98666,"201313","201313.2","BS5682","M",2013,2013-02-03 16:57:21,12.43343,2.121835,-10.37274,10.58754,168.4391,49.73373,"Yes",-100.015,-91.54588,91.54588,-0.285624,"L",364.1191,45.25792,-48.28016,"Travel",45.25792,-48.28016,533.534341872305,779.844617614902
"131",25114,201313.2,12.2085364672348,0.0491185641213346,98555,98555,94016,98667,98667,"201313","201313.2","BS5682","M",2013,2013-02-03 17:12:21,12.20912,2.121835,-10.37274,10.58754,168.4391,48.83646,"Yes",-102.8315,-88.72932,88.72932,0.2347857,"D",375.5633,45.09289,-48.29949,"Travel",45.09289,-48.29949,545.73822492565,779.844617614902
"132",25115,201313.2,4.04795891881925,0.0709991866871793,98556,98556,94017,98668,98668,"201313","201313.2","BS5682","M",2013,2013-02-03 17:27:21,4.047853,1.999197,-10.28529,10.47778,169.0003,16.19141,"Yes",-106.9118,-84.08788,84.08788,1.079242,"D",387.0763,44.93237,-48.32376,"Search",44.93237,-48.32376,557.825867206889,779.844617614902
"133",25116,201313.2,0.0822641615217429,1.11291014731593,98557,98557,94078,98669,98669,"201313","201313.2","BS5682","M",2013,2013-02-03 17:42:21,0.08204604,2.032046,-11.42232,11.60166,169.9125,0.3281842,"No",-170.6677,-19.4198,19.4198,10.94162,"D",390.9876,44.88013,-48.33433,"Search",44.88013,-48.33433,561.861647127476,779.844617614902
"134",25117,201313.2,0.12468714251933,1.25152263229681,98558,98558,94079,98670,98670,"201313","201313.2","BS5682","M",2013,2013-02-03 17:57:21,0.1246455,2.032046,-11.42232,11.60166,169.9125,0.4985821,"No",117.362,52.5505,52.5505,7.05453,"D",391.0413,44.87995,-48.33506,"Search",44.87995,-48.33506,561.901919133818,779.844617614902
